TiempoDesdeInicioSesion,TimestampVideo,LatenciaVideo
31.43,-1.7,1784227058131,1784227055521
31.47,6.3,1784227058166,1784227055564
31.50,0.3,1784227058199,1784227055591
31.53,-1.7,1784227058233,1784227055623
31.57,4.3,1784227058266,1784227055662
31.60,-0.7,1784227058300,1784227055691
31.64,6.3,1784227058333,1784227055731
31.67,0.3,1784227058367,1784227055759
31.70,-5.7,1784227058400,1784227055786
31.74,1.3,1784227058435,1784227055828
31.77,-2.7,1784227058467,1784227055856
31.81,4.3,1784227058502,1784227055898
31.83,-2.7,1784227058536,1784227055925
31.88,4.3,1784227058570,1784227055966
31.91,-1.7,1784227058605,1784227055995
31.93,-4.7,1784227058637,1784227056024
31.97,-0.7,1784227058673,1784227056064
32.00,-2.7,1784227058704,1784227056093
32.04,5.3,1784227058737,1784227056134
32.07,-1.7,1784227058771,1784227056161
32.11,9.3,1784227058804,1784227056205
32.14,1.3,1784227058838,1784227056231
32.17,-3.7,1784227058872,1784227056260
32.21,3.3,1784227058906,1784227056301
32.24,-3.7,1784227058940,1784227056328
32.28,10.3,1784227058972,1784227056374
32.31,0.3,1784227059007,1784227056399
32.35,7.3,1784227059041,1784227056440
32.38,4.3,1784227059073,1784227056469
32.41,-2.7,1784227059107,1784227056496
32.45,5.3,1784227059141,1784227056538
32.48,0.3,1784227059173,1784227056565
32.52,8.5,1784227059208,1784227056608
32.55,4.5,1784227059241,1784227056637
32.57,-2.5,1784227059274,1784227056663
32.61,5.5,1784227059308,1784227056705
32.64,0.5,1784227059341,1784227056733
32.68,8.5,1784227059375,1784227056775
32.71,2.5,1784227059408,1784227056802
32.74,-2.5,1784227059441,1784227056830
32.78,7.5,1784227059476,1784227056875
32.81,-2.5,1784227059510,1784227056899
32.85,7.5,1784227059543,1784227056942
32.88,0.5,1784227059577,1784227056969
32.91,-4.5,1784227059610,1784227056997
32.95,2.5,1784227059644,1784227057038
32.98,-2.5,1784227059677,1784227057066
33.02,6.5,1784227059711,1784227057109
